PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
178423;"Instalación Deportiva Municipal Básica Montecarmelo";"";"";"Pista de baloncesto Campo de fútbol 7 de césped artificial Pista de fútbol sala  Acceso controlado.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc56395961e4f010VgnVCM2000000c205a0aRCRD";"MONASTERIO DE EL PAULAR";"CALLE";"V";"138";"";"";"";"";"MADRID";"MADRID";"28049";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"440643";"4483540";"40.500438927851775";"-3.700512809058562";"S/T";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
10966950;"Instalación Deportiva Municipal Básica Montecarmelo McDonald´s";"";"";"Pista polideportiva  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f9419106482b610VgnVCM2000001f4a900aRCRD";"MONTECARMELO";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28049";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"440948";"4483692";"40.50184008646731";"-3.6969247603864392";"S/T";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
50263512;"Instalación Deportiva Municipal Básica Mérida";"";"";"Pista polideportiva Parque de calistenia  Acceso libre.";"Metro: Artilleros (línea 9).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=866eb2956da1d910VgnVCM200000f921e388RCRD";"MERIDA";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"446221";"4473077";"40.406573342475816";"-3.633792741708444";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Calistenia"
4541310;"Instalación Deportiva Municipal Básica Nevado de Cumbal";"";"";"Campo de fútbol 11 de césped artificial   Acceso controlado.";"Metro: Mar de Cristal (línea 4 y 8).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c03a3c00a6a51110VgnVCM1000000b205a0aRCRD";"NEVADO DEL CUMBAL";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"446493";"4480037";"40.469280016703586";"-3.63118145043629";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4557490;"Instalación Deportiva Municipal Básica Nicolasa Gómez";"";"";"Pista polideportiva  Acceso libre.";"Metro: Torre Arias (línea 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0afcfc5e5ae1110VgnVCM1000000b205a0aRCRD";"NICOLASA GOMEZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"447834";"4477275";"40.44448358264842";"-3.615148388183279";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4583223;"Instalación Deportiva Municipal Básica Novecento";"";"";"2 pistas de baloncesto Pista de voleibol 2 tenis de mesa  Acceso libre.";"Renfe: El Pozo (líneas C2, C7 y C8).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2444df453adb2110VgnVCM1000000b205a0aRCRD";"NOVECENTO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"444510";"4469859";"40.37746079137422";"-3.653695563861612";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaVoleibol"
4555858;"Instalación Deportiva Municipal Básica Nuestra Señora de Loreto";"";"";"Pista de baloncesto Pista de bolos y petanca  Acceso libre.";"Metro: Barajas (línea 8).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50e8afe6d20e1110VgnVCM1000000b205a0aRCRD";"TIMON";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28042";"4";"TIMON";"21";"BARAJAS";"450343";"4480383";"40.472636002948775";"-3.585807144623962";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
6206650;"Instalación Deportiva Municipal Básica Nuestra Señora de la Paloma";"";"";"Pista polideportiva  Acceso controlado.";"Metro: Delicias (línea 3).  Renfe: Delicias (líneas C1 y C10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8163d840e4623310VgnVCM2000000c205a0aRCRD";"SAN FRANCISCO";"CARRERA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439570";"4473641";"40.411196405684876";"-3.712232920009733";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4538164;"Instalación Deportiva Municipal Básica Nuestra Señora de la Torre (Virgen de la Torre)";"";"";"2 campos de fútbol césped artificial Campo de fútbol 7 césped artificial Campo de fútbol 7 de tierra  Pista polideportiva  Acceso controlado.";"Metro: Villa de Vallecas (línea 1).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de89a56418a41110VgnVCM1000000b205a0aRCRD";"PUERTO DE REINOSA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447619";"4469936";"40.378368027295586";"-3.6170650424419493";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4527131;"Instalación Deportiva Municipal Básica Nuestra Señora del Buen Camino - Parque de Tormentas";"";"";"Campo de fútbol 11 de césped artificial  Acceso controlado.";"Renfe: Aravaca (líneas C7 y C10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8789e08dc3ee0110VgnVCM1000000b205a0aRCRD";"RIO ZANCARA";"GLORIETA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"433895";"4478299";"40.452725617488625";"-3.7796095540530086";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4542521;"Instalación Deportiva Municipal Básica Nueva Esperanza";"";"";"Pista de mini baloncesto Pista polideportiva  Acceso libre.";"Metro: Villaverde Bajo Cruce (línea 3).  Renfe: Puente Alcocer (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5fbfdaa18e61110VgnVCM1000000b205a0aRCRD";"VIRGEN DE LOS DESAMPARADOS";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28041";"5";"ANGELES";"17";"VILLAVERDE";"440570";"4466935";"40.350856589906996";"-3.699818367602336";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4660151;"Instalación Deportiva Municipal Básica Ontanilla";"";"";"Campo de fútbol 11 césped artificial  Acceso controlado.";"Metro: Pan Bendito (línea 11).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7036d915a1f65110VgnVCM1000000b205a0aRCRD";"POBLADOS";"AVENIDA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438026";"4469463";"40.37344732863353";"-3.730015168877691";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
6342577;"Instalación Deportiva Municipal Básica Orcasur II";"";"";"2 pistas de baloncesto 2 pistas polideportivas 3 tenis mesa  Acceso libre.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2058da3da4ce5310VgnVCM1000000b205a0aRCRD";"ORCASUR";"AVENIDA";"V";"53";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440413";"4468561";"40.36548482367132";"-3.7018344445764195";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4555889;"Instalación Deportiva Municipal Básica Orión - Júpiter";"";"";"Pista de baloncesto cubierta Pista polideportiva cubierta  Acceso controlado.";"Metro: Barajas (línea 8).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e3b49e430e1110VgnVCM1000000b205a0aRCRD";"ORION";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28042";"3";"CASCO H.BARAJAS";"21";"BARAJAS";"450837";"4480780";"40.47625087283375";"-3.579998848197848";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4549978;"Instalación Deportiva Municipal Básica P.A.R. Avenida Marqués de Corbera";"";"";"Pista de patinaje  Acceso libre.";"Metro: La Elipa (línea 2).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=120225f8c62a1110VgnVCM1000000b205a0aRCRD";"MARQUES DE CORBERA";"AVENIDA";"V";"62";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444905";"4475382";"40.42725047921714";"-3.6495207954387707";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4556602;"Instalación Deportiva Municipal Básica P.A.R. Avenida Rafaela Ybarra";"";"";"Pista de baloncesto  Acceso libre.";"Metro: Plaza Elíptica (línea 6 y 11).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b03e6ec3035e1110VgnVCM1000000b205a0aRCRD";"RAFAELA YBARRA";"AVENIDA";"V";"51";"";"";"";"";"MADRID";"MADRID";"28026";"7";"PRADOLONGO";"12";"USERA";"439633";"4470249";"40.38063517341089";"-3.7111687792815276";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4539403;"Instalación Deportiva Municipal Básica P.A.R. Castrillo de Aza";"";"";"Pista de baloncesto  Acceso libre.";"Renfe: Santa Eugenia (líneas C2, C7 y C8).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a554a9b438051110VgnVCM1000000b205a0aRCRD";"SANTA EUGENIA";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"448343";"4470808";"40.38626820789469";"-3.6086007213101885";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
6308752;"Instalación Deportiva Municipal Básica P.A.R. La Alcazaba";"";"";"Pista polideportiva  Acceso libre.";"Metro: Peñagrande (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7172f106d5835310VgnVCM1000000b205a0aRCRD";"SINESIO DELGADO";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"440402";"4480499";"40.47304307298023";"-3.7030600862769614";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4556996;"Instalación Deportiva Municipal Básica P.A.R. Manuel Noya";"";"";"Pista de fútbol sala Pista de patinaje  Acceso libre.";"Metro: Usera (línea 6).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69561776595e1110VgnVCM1000000b205a0aRCRD";"MANUEL NOYA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"12";"USERA";"439567";"4471186";"40.38907128615593";"-3.7120469132313425";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
6309100;"Instalación Deportiva Municipal Básica P.A.R. Moralzarzal";"";"";"2 pistas de bolos y petanca Pista polideportiva  Acceso libre.";"Metro: Antonio Machado (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2edeba8d9835310VgnVCM2000000c205a0aRCRD";"MORALZARZAL";"CALLE";"V";"88";"";"";"";"CUBIERTA DE P.A.R. MORALZARZAL";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439611";"4482831";"40.49398709862307";"-3.712613875660898";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
6296652;"Instalación Deportiva Municipal Básica P.A.R. Ramón Gómez de la Serna";"";"";"Pista de baloncesto  Acceso libre.";"Metro: Lacoma (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e76446a13a05310VgnVCM1000000b205a0aRCRD";"RAMON GOMEZ DE LA SERNA";"CALLE";"V";"141";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"438537";"4481635";"40.48313438344318";"-3.7251739237400225";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
50257929;"Instalación Deportiva Municipal Básica P.A.R. San Lamberto";"";"";"Pista de baloncesto  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28eee2a35f6fc910VgnVCM200000f921e388RCRD";"SAN LAMBERTO";"CALLE";"V";"20";"";"";"";"CUBIERTA DE P.A.R.";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444751";"4474714";"40.42122371706224";"-3.651266122696069";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
11350854;"Instalación Deportiva Municipal Básica Pabellón del Cementerio";"";"";"Pista de voleibol  Acceso controlado.";"Metro: Villa de Vallecas (línea 1).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1be6d66d5ae58710VgnVCM2000001f4a900aRCRD";"PICO DE LA CIERVA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28031";"1";"CASCO H.VALLECAS";"18";"VILLA DE VALLECAS";"447533";"4469838";"40.37748400935275";"-3.618068302566458";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaVoleibol"
4580267;"Instalación Deportiva Municipal Básica Pablo Casals";"";"";"Pista de fútbol sala  Acceso libre.";"Metro: Puerta del Ángel (línea 6).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75d8672e92b2110VgnVCM1000000b205a0aRCRD";"ERMITA DEL SANTO";"PASEO";"V";"10";"";"";"";"CUBIERTA P.A.R.";"MADRID";"MADRID";"28011";"2";"PUERTA DEL ANGEL";"10";"LATINA";"438583";"4473763";"40.41221418658154";"-3.7238765894181416";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
10967954;"Instalación Deportiva Municipal Básica Paco de Lucía";"";"";"Pista de patinaje  Acceso libre.";"Metro: Antonio Machado (línea 7).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9ff99d98fc2b610VgnVCM1000001d4a900aRCRD";"PACO DE LUCIA";"INST. DEPORTIVA BASICA";"T";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"439866";"4483446";"40.49954952169522";"-3.7096634845157515";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
4546986;"Instalación Deportiva Municipal Básica Padre Damián";"";"";"5 pistas de pádel  Acceso controlado.";"Metro: Santiago Bernabéu , Cuzco (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbf5c8d56fd81110VgnVCM1000000b205a0aRCRD";"PADRE DAMIAN";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28036";"4";"HISPANOAMERICA";"5";"CHAMARTIN";"441814";"4478648";"40.4564696428582";"-3.6862384384972176";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel"
6297431;"Instalación Deportiva Municipal Básica Palas del Rey";"";"";"Pista polideportiva  Acceso libre.";"Metro: Fuencarral (línea 10).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44250f3daaa05310VgnVCM1000000b205a0aRCRD";"PALAS DE REY";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"443016";"4484643";"40.510551769644685";"-3.6726033220335847";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4582873;"Instalación Deportiva Municipal Básica Palomeras Bajas";"";"";"Campo fútbol 11 de césped artificial  Acceso controlado.";"Renfe: El Pozo (línea C2, C7 y C8).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f3800dcb2db2110VgnVCM1000000b205a0aRCRD";"PUERTO DE BALBARAN";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"444003";"4469918";"40.37796856619296";"-3.659660675353348";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
11354193;"Instalación Deportiva Municipal Básica Parkour";"";"";"Parque de calistenia Pista minibaloncesto Pista de parkour Pista de patinaje  Acceso libre.";"Renfe: Santa Eugenia (líneas C2, C7 y C8).";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=371ef533a3468710VgnVCM1000001d4a900aRCRD";"ENSANCHE DE VALLECAS";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28051";"3";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"447978";"4468989";"40.369856041672584";"-3.612756802771572";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"
50320766;"Instalación Deportiva Municipal Básica Parkour Orcasitas";"";"";"Pista de parkour  Acceso libre.";"Consulta los siguientes enlaces.";"";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=459a47290936e910VgnVCM200000f921e388RCRD";"POBLADOS";"AVENIDA";"V";"128";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439156";"4469486";"40.37362555242261";"-3.7172981218689642";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
177331;"Instalación Deportiva Municipal Básica Parque Adelfas";"";"";"Pista polideportiva (marcaje de baloncesto y 3 pickleball transversales) Campo de fútbol 11 de césped artificial 2 pistas de chito Pista de padel Tenis de mesa  Acceso controlado.";"Metro: Conde Casal (línea 6), Pacífico (líneas 1 y 6).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71041c7a2c61c010VgnVCM1000000b205a0aRCRD";"MARTINEZ CORROCHANO";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"443256";"4472734";"40.403285702406784";"-3.6687023840331747";"699 354 506 
consulta de información   
914 338 950 - 914 338 770 
CDM Daoiz y Velarde, gestiones administrativas";"";"idmdvelarde@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
6310206;"Instalación Deportiva Municipal Básica Parque Alfredo Kraus";"";"";"Pista de chito  Acceso libre.";"Metro: Mar de Cristal (línea 4 y 8).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cc23b3737d35310VgnVCM2000000c205a0aRCRD";"MAR ADRIATICO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445842";"4480136";"40.470138614017166";"-3.638880685402964";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaBolosPetancaCalvaChito"
4560975;"Instalación Deportiva Municipal Básica Parque Aluche";"";"";"Campo de fútbol 11 de césped artificial 3 pistas de baloncesto Pista de fútbol sala 6 pistas de bolos y petanca 3 pistas de chito 2 tenis de mesa  Acceso controlado.";"Metro: Aluche (línea 5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=228a8244ca902110VgnVCM1000000b205a0aRCRD";"VALMOJADO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28047";"4";"ALUCHE";"10";"LATINA";"435712";"4472070";"40.396755209740476";"-3.757541291696218";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4579951;"Instalación Deportiva Municipal Básica Parque Anselmo Lorenzo";"";"";"Pista de baloncesto  Acceso libre.";"Renfe: Maestra Justa Freire - Polideportivo Aluche (línea C5).";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a5916f218ea2110VgnVCM2000000c205a0aRCRD";"ANSELMO LORENZO";"CALLE";"V";"11";"";"";"";"CUBIERTA P.A.R.";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434680";"4470477";"40.382331565862415";"-3.7695303101542077";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
4548716;"Instalación Deportiva Municipal Básica Parque Arriaga";"";"";"2 pistas de baloncesto Pista de fútbol sala  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD";"DAROCA";"AVENIDA";"V";"95";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445479";"4475138";"40.425090271008656";"-3.6427216652412877";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
4527839;"Instalación Deportiva Municipal Básica Parque Arroyo Pozuelo I";"";"";"Pista de baloncesto Pista de mini baloncesto Pista de fútbol sala  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a23f1d46adf0110VgnVCM1000000b205a0aRCRD";"ARROYO DE POZUELO";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"434463";"4478158";"40.451500510488586";"-3.772885180717082";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistaFutbolSala"
6308759;"Instalación Deportiva Municipal Básica Parque Arroyo del Fresno";"";"";"Pista de baloncesto Pista polideportiva  Acceso libre.";"Consulta los siguientes enlaces.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cee3f106d5835310VgnVCM1000000b205a0aRCRD";"VENTISQUERO DE LA CONDESA";"AVENIDA";"V";"47";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439396";"4481704";"40.4940544606038";"-3.7178162399124255";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"
